ID,Institution Name,Street,City,State,ZIP,Chief Name,Chief Title,Telephone,URL,Alias,System,County,Longitude,Latitude,
137209,Seminole State College of Florida,100 Weldon Blvd,Sanford,FL,32773-6199,E Ann McGee,President,4077084722,www.seminolestate.edu/,,,Seminole County,-81.305606,28.74475,
137245,Sheridan Technical Center,5400 Sheridan St,Hollywood,FL,33021,D. Robert Boegli,Director,7543215400,www.SheridanTechnical.com,,Broward County Public Schools,Broward County,-80.198024,26.031736,
137272,Saint John Vianney College Seminary,2900 SW 87th Ave,Miami,FL,33165-3244,Roberto Garza,President Rector,3.05E+12,sjvcs.edu,,,Miami-Dade County,-80.337411,25.742579,
137281,Saint Johns River State College,5001 Saint Johns Ave,Palatka,FL,32177,Joe H. Pickens,President,3863124200,www.sjrstate.edu,,,Putnam County,-81.681137,29.647195,
137315,South Florida State College,600 W College Dr,Avon Park,FL,33825-9356,Dr. Thomas C. Leitzel,President,8634536661,www.southflorida.edu,,,Highlands County,-81.508387,27.569553,
137351,University of South Florida-Main Campus,4202 East Fowler Ave,Tampa,FL,33620-9951,Dr. Judy Genshaft,President,8139742011,www.usf.edu,South Florida,State University System of Florida,Hillsborough County,-82.415876,28.056647,
137476,St Thomas University,16401 NW 37th Ave,Miami Gardens,FL,33054-6459,Monsignor Franklyn M. Casale,President,3056256000,www.stu.edu,,,Miami-Dade County,-80.256265,25.920915,
137537,Stenotype Institute of Jacksonville Inc-Jacksonville,3563 Phillips Highway Building E Suite 501,Jacksonville,FL,32207,Jennifer Turner,Executive Director,9043984141,www.stenotype.edu,,Stenotype Institute of Jacksonville Inc.,Duval County,-81.635062,30.289644,
137546,Stetson University,421 N Woodland Blvd,DeLand,FL,32723,Wendy B. Libby,President,3868227000,www.stetson.edu,,,Volusia County,-81.301604,29.036295,
137564,Southeastern University,1000 Longfellow Blvd,Lakeland,FL,33801-6034,Kent Ingle,President,8636675000,www.seu.edu/,,,Polk County,-81.918997,28.031864,
137591,Benes International School of Beauty,7027 US Hwy 19,New Port Richey,FL,34652,Patrick Bene,Director,7278488415,https://www.bisbschoolfl.com/,,,Pasco County,-82.72846,28.261074,
137713,Suwannee-Hamilton Technical Center,415 SW Pinewood Dr,Live Oak,FL,32064,Walter Boatright,"Principal, Director of CTE",3866474200,suwannee.shtc.schooldesk.net/,,Florida State Board of Education,Suwannee County,-82.991356,30.2839,
137759,Tallahassee Community College,444 Appleyard Dr,Tallahassee,FL,32304-2895,Jim Murdaugh,President,8502016200,https://www.tcc.fl.edu,,,Leon County,-84.341462,30.445234,
137777,Talmudic College of Florida,4000 Alton Rd,Miami Beach,FL,33140-3854,Yitzchok Zweig,Executive  President,3055347050,www.talmudicu.edu,,,Miami-Dade County,-80.141334,25.7949,
137801,Everest University-Tampa,3319 W Hillsborough Ave,Tampa,FL,33614,Thomas  Barlow,President,8.14E+12,www.everest.edu/campus/tampa,,Corinthian Colleges Inc.,Hillsborough County,-82.497616,27.996582,
137810,Everest University-Largo,1199 East Bay Drive,Largo,FL,33770-2556,Heidi Simos,Campus President,7277252688,www.everest.edu/campus/largo,,Corinthian Colleges Inc.,Pinellas County,-82.775886,27.915296,
137847,The University of Tampa,401 W Kennedy Blvd,Tampa,FL,33606-1490,Ronald L Vaughn,President,8132533333,www.ut.edu,,,Hillsborough County,-82.465582,27.947225,
137856,Taylor Technical Institute,3233 South Byron Butler Parkway,Perry,FL,32348,Judy Johnson,Director,8508382545,www.taylortech.org,,Florida State Board of Education,Taylor County,-83.565783,30.077954,
137865,Tom P Haney Technical Center,3016 Hwy 77,Panama City,FL,32405,Michael Heptinstall,Director,8507675500,www.bayschools.com/htc,,,Bay County,-85.646585,30.203363,
137953,Trinity Baptist College,800 Hammond Blvd,Jacksonville,FL,32221,"Mac Heavener, Jr.",President,9045962400,www.tbc.edu,,,Duval County,-81.705655,30.323755,
137962,Trinity College of Florida,2430 Welbilt Boulevard,Trinity,FL,34655-4401,Mark T. O'Farrell,President,7.27E+12,trinitycollege.edu,,,Pasco County,-82.677065,28.194222,
138132,Fashion Focus Hair Academy,2184 Gulf Gate Dr,Sarasota,FL,34231-4813,Byron Weintraub,Chief Executive Officer,9419214877,www.fashionfocusacad.com,,,Sarasota County,-82.517388,27.258911,
138187,Valencia College,190 South Orange Avenue,Orlando,FL,32801,"Sanford C Shugart, Ph.D.",President,4072992187,valenciacollege.edu,,,Orange County,-81.464168,28.522646,
138275,Warner University,13895 Hwy 27,Lake Wales,FL,33859-8797,Gregory V Hall,President,8636381426,www.warner.edu,,,Polk County,-81.599972,27.825751,
138284,Washington-Holmes Technical Center,757 Hoyt Street,Chipley,FL,32428-1618,Martha Compton,Director,8506381180,whtc.us,,,Washington County,-85.553345,30.77449,
138293,Webber International University,1201 N Scenic Hwy,Babson Park,FL,33827-0096,Keith Wade,President,8636381431,www.webber.edu,,,Polk County,-81.532325,27.838798,
138309,Rasmussen College-Florida,4755 Southwest 46th Court,Ocala,FL,34474-6226,Kristi Waite,President,3526291941,rasmussen.edu,,Rasmussen College Inc.,Marion County,-82.19842,29.14081,
138354,The University of West Florida,11000 University Parkway,Pensacola,FL,32514-5750,Dr. Judy Bense,President,8504742000,uwf.edu,,State University System of Florida,Escambia County,-87.218125,30.542855,
138372,Westside Tech,955 E Story Rd,Winter Garden,FL,34787-3733,Anita Gentz,Senior Director,4079052018,www.ocpstechcenters.net/WestsideTech/Pages/default.aspx,,Orange County Public Schools,Orange County,-81.571532,28.559574,
138479,William T McFatter Technical Center,6500 Nova Drive,Davie,FL,33317,Jeanette Johnson,Director,7543215700,www.mcfattertech.com,,Broward County Public Schools,Broward County,-80.232201,26.085022,
138488,Winter Park Tech,901 Webster Ave,Winter Park,FL,32789,Sandra Jewell,Senior Director,4076222900,www.wpt.ocps.net,,Florida State Board of Education,Orange County,-81.36174,28.604386,
138497,Withlacoochee Technical Institute,1201 W Main St,Inverness,FL,34450-4696,Denise Willis,Director,3527262430,www.wtionline.cc,,,Citrus County,-82.345563,28.834861,
138558,Abraham Baldwin Agricultural College,2802 Moore Hwy,Tifton,GA,31793-2601,David C. Bridges,President,2293915001,www.abac.edu,,University System of Georgia,Tift County,-83.528281,31.481889,
138600,Agnes Scott College,141 E. College Ave,Decatur,GA,30030-3797,Elizabeth Kiss,President,4044716000,www.agnesscott.edu,,,DeKalb County,-84.29563,33.769996,
138655,Interactive College of Technology-Chamblee,5303 New Peachtree Rd,Chamblee,GA,30341,Elmer R Smith,President,7702162960,www.ict.edu,,Interactive Learning Systems Inc.,DeKalb County,-84.301964,33.889452,
138664,Interactive College of Technology-Morrow,1580 Southlake Parkway  Suite C,Morrow,GA,30260,Elmer R. Smith,President,7709601298,ict.edu,,Interactive Learning Systems Inc.,Clayton County,-84.336098,33.57233,
138682,Albany Technical College,1704 South Slappey Boulevard,Albany,GA,31701,Anthony O Parker,President,2294303500,www.albanytech.edu,,Technical College System of Georgia,Dougherty County,-84.174284,31.55434,
138691,Darton State College,2400 Gillionville Rd,Albany,GA,31707-3098,Dr. Peter J. Sireno,President,2293176000,www.darton.edu,,University System of Georgia,Dougherty County,-84.212087,31.583594,
138716,Albany State University,504 College Dr.,Albany,GA,31705,Everette J. Freeman,President,2294304600,www.asurams.edu/,,University System of Georgia,Dougherty County,-84.14306,31.571395,
138761,Andrew College,501College St,Cuthbert,GA,39840-5550,David C. Seyle,President,2297322171,www.andrewcollege.edu,,,Randolph County,-84.795021,31.772321,
138789,Armstrong Atlantic State University,11935 Abercorn St,Savannah,GA,31419-1997,Linda Bleicken,President,9123442806,www.armstrong.edu,,University System of Georgia,Chatham County,-81.160409,31.978109,
138813,The Art Institute of Atlanta,"6600 Peachtree Dunwoody Rd., 100 Embassy Row",Atlanta,GA,30328-1635,Newton Myvett,President,7703948300,www.artinstitutes.edu/atlanta,,Education Management Corporation,Fulton County,-84.354867,33.937445,
138822,Georgia Career Institute,900 Flat Shoals Road SE,Conyers,GA,30094,Cory Erks,Corp Business Manager,7709227653,gci.edu/,,,Rockdale County,-84.015071,33.642805,
138840,Atlanta Technical College,1560 Metropolitan Pky SW,Atlanta,GA,30310-4446,"Alvetta P. Thomas, Ed.D.",President,4042254400,www.atlantatech.edu/,,Technical College System of Georgia,Fulton County,-84.404995,33.712009,
138868,Point University,507 West 10th Street,West Point,GA,31833,Dean C. Collins,President,7063851000,www.point.edu,,,Troup County,-85.184285,32.879467,
138901,Atlanta Metropolitan State College,"1630 Metropolitan Parkway, SW",Atlanta,GA,30310-4498,Dr. Gary McGaha,President,4047564000,www.atlm.edu,,University System of Georgia,Fulton County,-84.404659,33.70893,
138929,Atlanta's John Marshall Law School,1422 W Peachtree St NW,Atlanta,GA,30309,Richardson Lynn,Dean,4048723593,www.johnmarshall.edu,,Atlanta's John Marshall Law School,Fulton County,-84.38777,33.793388,
138938,Atlanta School of Massage,2 Dunwoody Park South,Atlanta,GA,30338,leticia allen,Owner,7704547167,www.atlantaschoolofmassage.com,,,DeKalb County,-84.29844,33.927829,
138947,Clark Atlanta University,"223 James P Brawley Drive, S.W.",Atlanta,GA,30314-4391,Dr. Carlton E. Brown,President,4048808000,www.cau.edu,,,Fulton County,-84.412818,33.748772,
138956,Augusta Technical College,3200 Augusta Tech Drive,Augusta,GA,30906,Terry Elam,President,7067714000,www.augustatech.edu,,Technical College System of Georgia,Richmond County,-82.048439,33.418992,
138983,Augusta State University,2500 Walton Way,Augusta,GA,309042200,,,,,,,Richmond County,-82.02195,33.476464,
139010,Bainbridge State College,2500 E Shotwell St,Bainbridge,GA,39819,Richard Carvajal,President,8668251715,www.bainbridge.edu,,University System of Georgia,Decatur County,-84.535049,30.899474,
139074,Bauder College,"384 Northyards Blvd., Suite 190",Atlanta,GA,30313,Carolyn Nordstrom,Interim President,4042377573,www.bauder.edu/,,Kaplan Higher Education Corporation,Fulton County,-84.399724,33.767494,
139092,Beauty College of America,1171 Main Street,Forest Park,GA,30297-1443,Joy M Carey,Chief Executive Officer / Owner,4043614098,,,,Clayton County,-84.351999,33.618673,
139144,Berry College,2277 Martha Berry Hwy NW,Mount Berry,GA,30149,Stephen Briggs,President,7062325374,www.berry.edu,,,Floyd County,-85.189077,34.289254,
139153,Beulah Heights University,892 Berne St SE,Atlanta,GA,30316,Benson M. Karanja,President,4046272681,www.beulah.edu,,,Fulton County,-84.358086,33.737022,
139199,Brenau University,500 Washington Street SE,Gainesville,GA,30501-3668,Dr. Ed L. Schrader,President,7705346299,www.brenau.edu,,,Hall County,-83.821513,34.303117,
139205,Brewton-Parker College,201 David-Eliza Fountain Circle,Mount Vernon,GA,30445,"Michel Simoneaux,  Ed.D.",President,9125832241,www.bpc.edu,,,Montgomery County,-82.586136,32.185718,
139214,Brown College of Court Reporting,"1900 Emery St, NW, Suite 200",Atlanta,GA,30318,Tami Edwards,Director of Education,4048761227,www.bccr.edu,,Coyne American Institute Inc.,Fulton County,-84.414366,33.807277,
139250,College of Coastal Georgia,One College Drive,Brunswick,GA,31520-3644,Dr. Gregory F. Aloia,President,9122795700,www.ccga.edu,,University System of Georgia,Glynn County,-81.492667,31.136384,
139278,West Georgia Technical College,176 Murphy Campus Blvd.,Waco,GA,30182,Dr. Skip Sullivan,President,7705376000,www.westgatech.edu,,Technical College System of Georgia,Haralson County,-85.183666,33.691657,
139287,Carver Bible College,3870 Cascade Rd,Atlanta,GA,30331,Rev. Robert W. Crummie,President,4045274520,www.carver.edu,,,Fulton County,-84.515091,33.7236,
139311,Clayton  State University,2000 Clayton State Boulevard,Morrow,GA,30260-0285,"Dr. Thomas J. Hynes, Jr.",President,6784664000,www.clayton.edu,,University System of Georgia,Clayton County,-84.328174,33.594079,
139348,Columbia Theological Seminary,701 S. Columbia Dr,Decatur,GA,30030-4118,Stephen A. Hayner,President,4043788821,WWW.CTSNET.EDU,,,DeKalb County,-84.282978,33.764108,
139357,Columbus Technical College,928 Manchester Expy,Columbus,GA,31904-6572,Lorette M. Hoover,President,7066491800,www.columbustech.edu/,,Technical College System of Georgia,Muscogee County,-84.979348,32.505697,
139366,Columbus State University,4225 University Ave,Columbus,GA,31907-5645,Tim Mescon,President,7065078800,www.columbusstate.edu,,University System of Georgia,Muscogee County,-84.940796,32.501556,
139384,Georgia Northwestern Technical College,One Maurice Culberson Drive,Rome,GA,30161,Pete McDonald,President,7062956963,www.gntc.edu,,Technical College System of Georgia,Floyd County,-85.171361,34.224673,
139393,Covenant College,14049 Scenic Highway,Lookout Mountain,GA,30750-4164,J. Derek Halvorson,President,7068201560,www.covenant.edu,,,Dade County,-85.37496,34.963327,
139463,Dalton State College,650 College Drive,Dalton,GA,30720-3797,John O. Schwenn,President,7062724436,www.daltonstate.edu/,,University System of Georgia,Whitfield County,-85.00289,34.77496,
139506,Pro Way Hair School,5684 Memorial Dr,Stone Mountain,GA,30083-3254,Francis M Sullivan,President,4042995156,www.prowayhairschool.com,,,DeKalb County,-84.205183,33.801802,
139533,DeVry University-Georgia,"1 West Court Square, Ste. 100",Decatur,GA,30030-2556,Chris Chavez,Metro President,4042702700,www.devry.edu,,,DeKalb County,-84.278446,33.782356,
139579,South University-Savannah,709 Mall Blvd,Savannah,GA,31406,Todd Cellini,President,9122018000,www.southuniversity.edu,,Education Management Corporation,Chatham County,-81.105435,31.999571,
139621,East Georgia State College,131 College Cir,Swainsboro,GA,30401,Dr. Robert G. Boehmer,President,4782892000,www.ega.edu,,University System of Georgia,Emanuel County,-82.308486,32.59577,
139630,Emmanuel College,181 Springs St,Franklin Springs,GA,30639,Michael S Stewart,President,7062457226,www.ec.edu,,,Franklin County,-83.146825,34.282617,
139658,Emory University,"408 Administration Building, 201 Dowman Drive",Atlanta,GA,30322,James W. Wagner,President,4047276123,www.emory.edu,,,DeKalb County,-84.325782,33.798836,
139700,Georgia Highlands College,"3175 Cedartown Highway, S.E.",Rome,GA,30161-3897,Renva Watterson,Interim President,8003322406,www.highlands.edu,,University System of Georgia,Floyd County,-85.207356,34.169791,
139719,Fort Valley State University,1005 State University Dr,Fort Valley,GA,31030-4313,Ivelaw Griffith,President,4788256211,www.fvsu.edu,Fort Valley State,University System of Georgia,Peach County,-83.895548,32.538163,
139746,Grady Health System Professional Schools,"80 Jesse Hill Jr Drive, SE",Atlanta,GA,30303-3050,John Haupert,Chief Executive Officer,4046163505,www.gradyhealthsystem.org,,,Fulton County,-84.382393,33.752007,
139755,Georgia Institute of Technology-Main Campus,225 North Ave,Atlanta,GA,30332-0530,G.P.  Bud  Peterson,President,4048942000,www.gatech.edu,Georgia Tech,University System of Georgia,Fulton County,-84.396019,33.773732,
139764,Georgia Southwestern State University,800 Georgia Southwestern State University Dr.,Americus,GA,31709-4693,Kendall Blanchard,President,8778714594,gsw.edu/main/,,University System of Georgia,Sumter County,-84.217755,32.058198,
139773,Gainesville State College,3820 Mundy Mill Rd,Oakwood,GA,30566,,,,,,,Hall County,-83.867337,34.234389,
139861,Georgia College and State University,231 W Hancock Street,Milledgeville,GA,31061,Dr. Steve Dorman,President,4784452770,WWW.GCSU.EDU,,University System of Georgia,Baldwin County,-83.231962,33.082787,
139904,Georgia Military College,201 E Greene St,Milledgeville,GA,31061-3398,LTG William B Caldwell IV,President,4783874900,www.gmc.cc.ga.us/,,,Baldwin County,-83.222487,33.079116,
139931,Georgia Southern University,"Brannen Hall, 2670 Southern Drive",Statesboro,GA,30460-8126,Brooks A. Keel,President,9124785391,www.georgiasouthern.edu,Georgia Southern,University System of Georgia,Bulloch County,-81.782201,32.427756,
139940,Georgia State University,33 gilmer st,Atlanta,GA,30303-3083,Mark P. Becker,President,4044132000,www.gsu.edu,Georgia State,University System of Georgia,Fulton County,-84.38667,33.7527,
139959,University of Georgia,Administration Building,Athens,GA,30602,Jere W. Morehead,President,7065423000,www.uga.edu,Georgia,University System of Georgia,Clarke County,-83.374049,33.956428,
139968,Gordon State College,419 College Dr,Barnesville,GA,30204,Max Burns,President,6783595555,www.gordonstate.edu/,,University System of Georgia,Lamar County,-84.152548,33.045208,
139986,Southern Crescent Technical College,501 Varsity Rd,Griffin,GA,30223-2042,Dr. Randall Peters,President,7702287348,www.sctech.edu,,Technical College System of Georgia,Spalding County,-84.291662,33.255438,
139995,Gupton Jones College of Funeral Service,5141 Snapfinger Woods Dr,Decatur,GA,30035-4022,Patty Hutcheson,President,7705932257,WWW.GUPTON-JONES.EDU,,Pierce Mortuary Colleges Inc.,DeKalb County,-84.179602,33.710441,
140003,Gwinnett College-Lilburn,4230 Hwy 29 Ste 11,Lilburn,GA,30047-3447,Michael Davis,President,7703817200,www.gwinnettcollege.edu,,LTT Enterprises Inc.,Gwinnett County,-84.121874,33.901271,
